_time,_value,CTYPE,CTYPEC,ETYPE,_field
2026-04-28 21:45:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 21:55:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 22:05:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 22:20:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 22:30:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 22:40:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 22:50:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 23:00:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 23:10:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 23:25:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 23:35:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 23:45:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-28 23:55:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 00:05:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 00:15:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 00:30:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 00:40:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 00:50:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 01:00:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 01:10:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 01:25:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 01:35:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 01:45:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 01:55:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 02:05:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 02:15:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 02:30:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 02:40:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 02:50:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 03:00:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 03:10:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 03:25:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 03:35:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 03:45:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 03:55:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 04:05:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 04:15:00+00:00,0.0,electricity,generation,solarpanel,POW
2026-04-29 04:30:00+00:00,-36.0,electricity,generation,solarpanel,POW
2026-04-29 04:35:00+00:00,-40.25,electricity,generation,solarpanel,POW
2026-04-29 04:40:00+00:00,-48.333333333333336,electricity,generation,solarpanel,POW
2026-04-29 04:45:00+00:00,-62.333333333333336,electricity,generation,solarpanel,POW
2026-04-29 04:50:00+00:00,-75.75,electricity,generation,solarpanel,POW
2026-04-29 04:55:00+00:00,-91.0,electricity,generation,solarpanel,POW
2026-04-29 05:00:00+00:00,-116.66666666666669,electricity,generation,solarpanel,POW
2026-04-29 05:05:00+00:00,-149.0,electricity,generation,solarpanel,POW
2026-04-29 05:10:00+00:00,-189.33333333333337,electricity,generation,solarpanel,POW
2026-04-29 05:15:00+00:00,-218.66666666666663,electricity,generation,solarpanel,POW
2026-04-29 05:20:00+00:00,-213.0,electricity,generation,solarpanel,POW
2026-04-29 05:25:00+00:00,-51.5,electricity,generation,solarpanel,POW
2026-04-29 05:30:00+00:00,-165.5,electricity,generation,solarpanel,POW
2026-04-29 05:35:00+00:00,-435.0,electricity,generation,solarpanel,POW
2026-04-29 05:40:00+00:00,-576.4,electricity,generation,solarpanel,POW
2026-04-29 05:45:00+00:00,-679.0,electricity,generation,solarpanel,POW
2026-04-29 05:50:00+00:00,-748.25,electricity,generation,solarpanel,POW
2026-04-29 05:55:00+00:00,-831.75,electricity,generation,solarpanel,POW
2026-04-29 06:00:00+00:00,-928.8333333333334,electricity,generation,solarpanel,POW
2026-04-29 06:05:00+00:00,-1021.0,electricity,generation,solarpanel,POW
2026-04-29 06:10:00+00:00,-1142.0,electricity,generation,solarpanel,POW
2026-04-29 06:15:00+00:00,-1237.25,electricity,generation,solarpanel,POW
2026-04-29 06:20:00+00:00,-1177.0,electricity,generation,solarpanel,POW
2026-04-29 06:30:00+00:00,-1578.2,electricity,generation,solarpanel,POW
2026-04-29 06:35:00+00:00,-1684.25,electricity,generation,solarpanel,POW
2026-04-29 06:40:00+00:00,-1784.75,electricity,generation,solarpanel,POW
2026-04-29 06:45:00+00:00,-1915.3333333333333,electricity,generation,solarpanel,POW
2026-04-29 06:50:00+00:00,-2018.6666666666667,electricity,generation,solarpanel,POW
2026-04-29 06:55:00+00:00,-2141.75,electricity,generation,solarpanel,POW
2026-04-29 07:00:00+00:00,-2214.0,electricity,generation,solarpanel,POW
2026-04-29 07:05:00+00:00,-2189.5,electricity,generation,solarpanel,POW
2026-04-29 07:10:00+00:00,-2365.0,electricity,generation,solarpanel,POW
2026-04-29 07:15:00+00:00,-2044.5,electricity,generation,solarpanel,POW
2026-04-29 07:20:00+00:00,-2325.5,electricity,generation,solarpanel,POW
2026-04-29 07:25:00+00:00,-2614.6,electricity,generation,solarpanel,POW
2026-04-29 07:30:00+00:00,-2832.0,electricity,generation,solarpanel,POW
2026-04-29 07:35:00+00:00,-2879.75,electricity,generation,solarpanel,POW
2026-04-29 07:40:00+00:00,-2877.1666666666665,electricity,generation,solarpanel,POW
2026-04-29 07:45:00+00:00,-3065.0,electricity,generation,solarpanel,POW
2026-04-29 07:50:00+00:00,-2957.75,electricity,generation,solarpanel,POW
2026-04-29 07:55:00+00:00,-3265.0,electricity,generation,solarpanel,POW
2026-04-29 08:00:00+00:00,-3294.8,electricity,generation,solarpanel,POW
2026-04-29 08:05:00+00:00,-3328.25,electricity,generation,solarpanel,POW
2026-04-29 08:10:00+00:00,-3414.0,electricity,generation,solarpanel,POW
2026-04-29 08:15:00+00:00,-3538.6,electricity,generation,solarpanel,POW
2026-04-29 08:20:00+00:00,-3614.25,electricity,generation,solarpanel,POW
2026-04-29 08:25:00+00:00,-3661.25,electricity,generation,solarpanel,POW
2026-04-29 08:30:00+00:00,-3775.0,electricity,generation,solarpanel,POW
2026-04-29 08:35:00+00:00,-3822.25,electricity,generation,solarpanel,POW
2026-04-29 08:40:00+00:00,-3858.0,electricity,generation,solarpanel,POW
2026-04-29 08:45:00+00:00,-3946.0,electricity,generation,solarpanel,POW
2026-04-29 08:50:00+00:00,-4007.0,electricity,generation,solarpanel,POW
2026-04-29 08:55:00+00:00,-4045.8333333333335,electricity,generation,solarpanel,POW
2026-04-29 09:00:00+00:00,-4114.5,electricity,generation,solarpanel,POW
2026-04-29 09:05:00+00:00,-4165.75,electricity,generation,solarpanel,POW
2026-04-29 09:10:00+00:00,-4019.8333333333335,electricity,generation,solarpanel,POW
2026-04-29 09:15:00+00:00,-4197.75,electricity,generation,solarpanel,POW
2026-04-29 09:20:00+00:00,-4268.0,electricity,generation,solarpanel,POW
2026-04-29 09:25:00+00:00,-4307.5,electricity,generation,solarpanel,POW
2026-04-29 09:30:00+00:00,-4405.166666666667,electricity,generation,solarpanel,POW
2026-04-29 09:35:00+00:00,-4479.5,electricity,generation,solarpanel,POW
2026-04-29 09:40:00+00:00,-4578.5,electricity,generation,solarpanel,POW
2026-04-29 09:45:00+00:00,-4631.833333333333,electricity,generation,solarpanel,POW
2026-04-29 09:50:00+00:00,-4662.25,electricity,generation,solarpanel,POW
2026-04-29 09:55:00+00:00,-4648.0,electricity,generation,solarpanel,POW
2026-04-29 10:00:00+00:00,-4687.5,electricity,generation,solarpanel,POW
2026-04-29 10:05:00+00:00,-4762.25,electricity,generation,solarpanel,POW
2026-04-29 10:10:00+00:00,-4748.5,electricity,generation,solarpanel,POW
2026-04-29 10:15:00+00:00,-4766.0,electricity,generation,solarpanel,POW
2026-04-29 10:20:00+00:00,-4768.666666666667,electricity,generation,solarpanel,POW
2026-04-29 10:25:00+00:00,-4787.75,electricity,generation,solarpanel,POW
2026-04-29 10:30:00+00:00,-4853.5,electricity,generation,solarpanel,POW
2026-04-29 10:33:03+00:00,-4898.5,electricity,generation,solarpanel,POW
2026-03-29 10:35:00+00:00,4027.0,electricity,generation,solarpanel,POW_APP
2026-03-29 10:40:00+00:00,748.0,electricity,generation,solarpanel,POW_APP
2026-03-29 10:45:00+00:00,2729.5,electricity,generation,solarpanel,POW_APP
2026-03-29 10:50:00+00:00,2393.0,electricity,generation,solarpanel,POW_APP
2026-03-29 10:55:00+00:00,3658.0,electricity,generation,solarpanel,POW_APP
2026-03-29 11:00:00+00:00,5334.0,electricity,generation,solarpanel,POW_APP
2026-03-29 11:05:00+00:00,5346.0,electricity,generation,solarpanel,POW_APP
2026-03-29 11:10:00+00:00,5589.0,electricity,generation,solarpanel,POW_APP
2026-03-29 11:20:00+00:00,5025.0,electricity,generation,solarpanel,POW_APP
2026-03-29 11:30:00+00:00,3192.5,electricity,generation,solarpanel,POW_APP
2026-03-29 11:35:00+00:00,5244.5,electricity,generation,solarpanel,POW_APP
2026-03-29 11:40:00+00:00,5639.0,electricity,generation,solarpanel,POW_APP
2026-03-29 11:45:00+00:00,4997.0,electricity,generation,solarpanel,POW_APP
2026-03-29 11:50:00+00:00,5498.333333333333,electricity,generation,solarpanel,POW_APP
2026-03-29 11:55:00+00:00,4800.0,electricity,generation,solarpanel,POW_APP
2026-03-29 12:00:00+00:00,3828.0,electricity,generation,solarpanel,POW_APP
2026-03-29 12:05:00+00:00,5703.0,electricity,generation,solarpanel,POW_APP
2026-03-29 12:10:00+00:00,1764.0,electricity,generation,solarpanel,POW_APP
2026-03-29 12:15:00+00:00,3666.0,electricity,generation,solarpanel,POW_APP
2026-03-29 12:25:00+00:00,3803.0,electricity,generation,solarpanel,POW_APP
2026-03-29 12:30:00+00:00,5127.5,electricity,generation,solarpanel,POW_APP
2026-03-29 12:35:00+00:00,4997.0,electricity,generation,solarpanel,POW_APP
2026-03-29 12:40:00+00:00,3591.0,electricity,generation,solarpanel,POW_APP
2026-03-29 12:45:00+00:00,3696.0,electricity,generation,solarpanel,POW_APP
2026-03-29 12:50:00+00:00,1837.0,electricity,generation,solarpanel,POW_APP
2026-03-29 12:55:00+00:00,2126.0,electricity,generation,solarpanel,POW_APP
2026-03-29 13:00:00+00:00,1384.0,electricity,generation,solarpanel,POW_APP
2026-03-29 13:05:00+00:00,1289.0,electricity,generation,solarpanel,POW_APP
2026-03-29 13:10:00+00:00,1485.0,electricity,generation,solarpanel,POW_APP
2026-03-29 13:15:00+00:00,1446.0,electricity,generation,solarpanel,POW_APP
2026-03-29 13:20:00+00:00,2038.0,electricity,generation,solarpanel,POW_APP
2026-03-29 13:25:00+00:00,2099.5,electricity,generation,solarpanel,POW_APP
2026-03-29 13:30:00+00:00,1573.5,electricity,generation,solarpanel,POW_APP
2026-03-29 13:35:00+00:00,1197.0,electricity,generation,solarpanel,POW_APP
2026-03-29 13:40:00+00:00,1493.0,electricity,generation,solarpanel,POW_APP
2026-03-29 13:45:00+00:00,1696.0,electricity,generation,solarpanel,POW_APP
2026-03-29 13:50:00+00:00,1894.0,electricity,generation,solarpanel,POW_APP
2026-03-29 13:55:00+00:00,1876.0,electricity,generation,solarpanel,POW_APP
2026-03-29 14:00:00+00:00,1304.0,electricity,generation,solarpanel,POW_APP
2026-03-29 14:10:00+00:00,1653.0,electricity,generation,solarpanel,POW_APP
2026-03-29 14:20:00+00:00,1684.0,electricity,generation,solarpanel,POW_APP
2026-03-29 14:25:00+00:00,1502.3333333333333,electricity,generation,solarpanel,POW_APP
2026-03-29 14:35:00+00:00,952.3333333333334,electricity,generation,solarpanel,POW_APP
2026-03-29 14:40:00+00:00,861.0,electricity,generation,solarpanel,POW_APP
2026-03-29 14:45:00+00:00,906.5,electricity,generation,solarpanel,POW_APP
2026-03-29 14:50:00+00:00,999.0,electricity,generation,solarpanel,POW_APP
2026-03-29 14:55:00+00:00,993.0,electricity,generation,solarpanel,POW_APP
2026-03-29 15:00:00+00:00,902.5,electricity,generation,solarpanel,POW_APP
2026-03-29 15:10:00+00:00,857.0,electricity,generation,solarpanel,POW_APP
2026-03-29 15:20:00+00:00,872.0,electricity,generation,solarpanel,POW_APP
2026-03-29 15:30:00+00:00,884.0,electricity,generation,solarpanel,POW_APP
2026-03-29 15:35:00+00:00,981.5,electricity,generation,solarpanel,POW_APP
2026-03-29 15:40:00+00:00,913.0,electricity,generation,solarpanel,POW_APP
2026-03-29 15:45:00+00:00,849.5,electricity,generation,solarpanel,POW_APP
2026-03-29 15:50:00+00:00,755.0,electricity,generation,solarpanel,POW_APP
2026-03-29 15:55:00+00:00,687.0,electricity,generation,solarpanel,POW_APP
2026-03-29 16:05:00+00:00,562.0,electricity,generation,solarpanel,POW_APP
2026-03-29 16:10:00+00:00,500.5,electricity,generation,solarpanel,POW_APP
2026-03-29 16:15:00+00:00,444.0,electricity,generation,solarpanel,POW_APP
2026-03-29 16:25:00+00:00,311.25,electricity,generation,solarpanel,POW_APP
2026-03-29 16:30:00+00:00,294.0,electricity,generation,solarpanel,POW_APP
2026-03-29 16:35:00+00:00,280.0,electricity,generation,solarpanel,POW_APP
2026-03-29 16:45:00+00:00,242.0,electricity,generation,solarpanel,POW_APP
2026-03-29 16:50:00+00:00,183.5,electricity,generation,solarpanel,POW_APP
2026-03-29 16:55:00+00:00,170.0,electricity,generation,solarpanel,POW_APP
2026-03-29 17:00:00+00:00,152.5,electricity,generation,solarpanel,POW_APP
2026-03-29 17:05:00+00:00,124.5,electricity,generation,solarpanel,POW_APP
2026-03-29 17:10:00+00:00,100.0,electricity,generation,solarpanel,POW_APP
2026-03-29 17:15:00+00:00,73.4,electricity,generation,solarpanel,POW_APP
2026-03-29 17:20:00+00:00,61.333333333333336,electricity,generation,solarpanel,POW_APP
2026-03-29 17:25:00+00:00,39.9,electricity,generation,solarpanel,POW_APP
2026-03-29 17:35:00+00:00,151.75,electricity,generation,solarpanel,POW_APP
2026-03-29 17:40:00+00:00,10.195,electricity,generation,solarpanel,POW_APP
2026-03-29 17:45:00+00:00,11.3,electricity,generation,solarpanel,POW_APP
2026-03-29 17:50:00+00:00,6.8999999999999995,electricity,generation,solarpanel,POW_APP
2026-03-29 18:00:00+00:00,12.2,electricity,generation,solarpanel,POW_APP
2026-03-29 18:05:00+00:00,10.38,electricity,generation,solarpanel,POW_APP
2026-03-29 18:10:00+00:00,11.3,electricity,generation,solarpanel,POW_APP
2026-03-29 18:15:00+00:00,10.3,electricity,generation,solarpanel,POW_APP
2026-03-29 18:25:00+00:00,11.1,electricity,generation,solarpanel,POW_APP
2026-03-29 18:30:00+00:00,12.0,electricity,generation,solarpanel,POW_APP
2026-03-29 18:35:00+00:00,12.2,electricity,generation,solarpanel,POW_APP
2026-03-29 18:50:00+00:00,11.45,electricity,generation,solarpanel,POW_APP
2026-03-29 18:55:00+00:00,9.54,electricity,generation,solarpanel,POW_APP
2026-03-29 19:00:00+00:00,10.9,electricity,generation,solarpanel,POW_APP
2026-03-29 19:05:00+00:00,12.2,electricity,generation,solarpanel,POW_APP
2026-03-29 19:10:00+00:00,7.366666666666667,electricity,generation,solarpanel,POW_APP
2026-03-29 19:20:00+00:00,10.3,electricity,generation,solarpanel,POW_APP
2026-03-29 19:25:00+00:00,10.5,electricity,generation,solarpanel,POW_APP
2026-03-29 19:30:00+00:00,11.1,electricity,generation,solarpanel,POW_APP
2026-03-29 19:35:00+00:00,10.195,electricity,generation,solarpanel,POW_APP
2026-03-29 19:40:00+00:00,10.055,electricity,generation,solarpanel,POW_APP
2026-03-29 19:45:00+00:00,11.0,electricity,generation,solarpanel,POW_APP
2026-03-29 19:50:00+00:00,11.1,electricity,generation,solarpanel,POW_APP
2026-03-29 19:55:00+00:00,10.993333333333334,electricity,generation,solarpanel,POW_APP
2026-03-29 20:00:00+00:00,10.1,electricity,generation,solarpanel,POW_APP
2026-03-29 20:05:00+00:00,10.05,electricity,generation,solarpanel,POW_APP
2026-03-29 20:10:00+00:00,10.9,electricity,generation,solarpanel,POW_APP
2026-03-29 20:15:00+00:00,11.1,electricity,generation,solarpanel,POW_APP
2026-03-29 20:20:00+00:00,9.87,electricity,generation,solarpanel,POW_APP
2026-03-29 20:25:00+00:00,10.45,electricity,generation,solarpanel,POW_APP
2026-03-29 20:30:00+00:00,10.746,electricity,generation,solarpanel,POW_APP
2026-03-29 20:35:00+00:00,9.74,electricity,generation,solarpanel,POW_APP
2026-03-29 20:45:00+00:00,12.9,electricity,generation,solarpanel,POW_APP
2026-03-29 20:50:00+00:00,10.666666666666666,electricity,generation,solarpanel,POW_APP
2026-03-29 21:00:00+00:00,10.1,electricity,generation,solarpanel,POW_APP
2026-03-29 21:05:00+00:00,10.725,electricity,generation,solarpanel,POW_APP
2026-03-29 21:10:00+00:00,6.55,electricity,generation,solarpanel,POW_APP
2026-03-29 21:15:00+00:00,11.0,electricity,generation,solarpanel,POW_APP
2026-03-29 21:20:00+00:00,7.233333333333333,electricity,generation,solarpanel,POW_APP
2026-03-29 21:25:00+00:00,11.36,electricity,generation,solarpanel,POW_APP
2026-03-29 21:30:00+00:00,9.8,electricity,generation,solarpanel,POW_APP
2026-03-29 21:35:00+00:00,10.126666666666669,electricity,generation,solarpanel,POW_APP
2026-03-29 21:40:00+00:00,11.3,electricity,generation,solarpanel,POW_APP
2026-03-29 21:45:00+00:00,10.9,electricity,generation,solarpanel,POW_APP
2026-03-29 21:55:00+00:00,10.766666666666666,electricity,generation,solarpanel,POW_APP
2026-03-29 22:00:00+00:00,9.51,electricity,generation,solarpanel,POW_APP
2026-03-29 22:05:00+00:00,10.4,electricity,generation,solarpanel,POW_APP
2026-03-29 22:15:00+00:00,11.45,electricity,generation,solarpanel,POW_APP
2026-03-29 22:20:00+00:00,10.3,electricity,generation,solarpanel,POW_APP
2026-03-29 22:25:00+00:00,10.755,electricity,generation,solarpanel,POW_APP
2026-03-29 22:30:00+00:00,10.155,electricity,generation,solarpanel,POW_APP
2026-03-29 22:35:00+00:00,11.6,electricity,generation,solarpanel,POW_APP
2026-03-29 22:40:00+00:00,6.8999999999999995,electricity,generation,solarpanel,POW_APP
2026-03-29 22:45:00+00:00,11.6,electricity,generation,solarpanel,POW_APP
2026-03-29 22:50:00+00:00,9.98,electricity,generation,solarpanel,POW_APP
2026-03-29 22:55:00+00:00,10.5,electricity,generation,solarpanel,POW_APP
2026-03-29 23:00:00+00:00,0.0,electricity,generation,solarpanel,POW_APP
2026-03-29 23:05:00+00:00,10.7,electricity,generation,solarpanel,POW_APP
2026-03-29 23:15:00+00:00,10.0,electricity,generation,solarpanel,POW_APP
2026-03-29 23:20:00+00:00,11.3,electricity,generation,solarpanel,POW_APP
2026-03-29 23:25:00+00:00,10.433333333333332,electricity,generation,solarpanel,POW_APP
2026-03-29 23:30:00+00:00,9.71,electricity,generation,solarpanel,POW_APP
2026-03-29 23:35:00+00:00,11.6,electricity,generation,solarpanel,POW_APP
2026-03-29 23:40:00+00:00,7.400000000000001,electricity,generation,solarpanel,POW_APP
2026-03-29 23:55:00+00:00,10.65,electricity,generation,solarpanel,POW_APP
2026-03-30 00:00:00+00:00,11.65,electricity,generation,solarpanel,POW_APP
2026-03-30 00:05:00+00:00,9.03,electricity,generation,solarpanel,POW_APP
2026-03-30 00:10:00+00:00,5.75,electricity,generation,solarpanel,POW_APP
2026-03-30 00:15:00+00:00,11.7,electricity,generation,solarpanel,POW_APP
2026-03-30 00:20:00+00:00,10.545,electricity,generation,solarpanel,POW_APP
2026-03-30 00:25:00+00:00,12.1,electricity,generation,solarpanel,POW_APP
2026-03-30 00:30:00+00:00,10.55,electricity,generation,solarpanel,POW_APP
2026-03-30 00:50:00+00:00,11.3,electricity,generation,solarpanel,POW_APP
2026-03-30 01:00:00+00:00,10.2,electricity,generation,solarpanel,POW_APP
2026-03-30 01:05:00+00:00,10.1825,electricity,generation,solarpanel,POW_APP
2026-03-30 01:10:00+00:00,9.94,electricity,generation,solarpanel,POW_APP
2026-03-30 01:15:00+00:00,11.85,electricity,generation,solarpanel,POW_APP
2026-03-30 01:20:00+00:00,0.0,electricity,generation,solarpanel,POW_APP
2026-03-30 01:25:00+00:00,9.8,electricity,generation,solarpanel,POW_APP
2026-03-30 01:30:00+00:00,10.2,electricity,generation,solarpanel,POW_APP
2026-03-30 01:35:00+00:00,10.283333333333331,electricity,generation,solarpanel,POW_APP
2026-03-30 01:40:00+00:00,11.5,electricity,generation,solarpanel,POW_APP
2026-03-30 01:50:00+00:00,11.35,electricity,generation,solarpanel,POW_APP
2026-03-30 01:55:00+00:00,11.15,electricity,generation,solarpanel,POW_APP
2026-03-30 02:00:00+00:00,11.15,electricity,generation,solarpanel,POW_APP
2026-03-30 02:05:00+00:00,10.933333333333332,electricity,generation,solarpanel,POW_APP
2026-03-30 02:10:00+00:00,11.8,electricity,generation,solarpanel,POW_APP
2026-03-30 02:15:00+00:00,0.0,electricity,generation,solarpanel,POW_APP
2026-03-30 02:20:00+00:00,9.92,electricity,generation,solarpanel,POW_APP
2026-03-30 02:25:00+00:00,0.0,electricity,generation,solarpanel,POW_APP
2026-03-30 02:30:00+00:00,10.72,electricity,generation,solarpanel,POW_APP
2026-03-30 02:35:00+00:00,6.586666666666666,electricity,generation,solarpanel,POW_APP
2026-03-30 02:45:00+00:00,7.66,electricity,generation,solarpanel,POW_APP
2026-03-30 02:50:00+00:00,9.845,electricity,generation,solarpanel,POW_APP
2026-03-30 02:55:00+00:00,11.086666666666668,electricity,generation,solarpanel,POW_APP
2026-03-30 03:00:00+00:00,11.0,electricity,generation,solarpanel,POW_APP
2026-03-30 03:05:00+00:00,0.0,electricity,generation,solarpanel,POW_APP
2026-03-30 03:10:00+00:00,11.5,electricity,generation,solarpanel,POW_APP
2026-03-30 03:15:00+00:00,9.983333333333333,electricity,generation,solarpanel,POW_APP
2026-03-30 03:20:00+00:00,11.9,electricity,generation,solarpanel,POW_APP
2026-03-30 03:25:00+00:00,9.66,electricity,generation,solarpanel,POW_APP
2026-03-30 03:30:00+00:00,9.995,electricity,generation,solarpanel,POW_APP
2026-03-30 03:35:00+00:00,10.436666666666666,electricity,generation,solarpanel,POW_APP
2026-03-30 03:40:00+00:00,10.45,electricity,generation,solarpanel,POW_APP
2026-03-30 03:45:00+00:00,0.0,electricity,generation,solarpanel,POW_APP
2026-03-30 03:50:00+00:00,10.486666666666666,electricity,generation,solarpanel,POW_APP
2026-03-30 03:55:00+00:00,10.55,electricity,generation,solarpanel,POW_APP
2026-03-30 04:00:00+00:00,11.05,electricity,generation,solarpanel,POW_APP
2026-03-30 04:05:00+00:00,9.36,electricity,generation,solarpanel,POW_APP
2026-03-30 04:15:00+00:00,10.8,electricity,generation,solarpanel,POW_APP
2026-03-30 04:20:00+00:00,10.9,electricity,generation,solarpanel,POW_APP
2026-03-30 04:30:00+00:00,10.95,electricity,generation,solarpanel,POW_APP
2026-03-30 04:35:00+00:00,10.55,electricity,generation,solarpanel,POW_APP
2026-03-30 04:45:00+00:00,10.935,electricity,generation,solarpanel,POW_APP
2026-03-30 04:50:00+00:00,12.6,electricity,generation,solarpanel,POW_APP
2026-03-30 04:55:00+00:00,10.4,electricity,generation,solarpanel,POW_APP
2026-03-30 05:00:00+00:00,11.175,electricity,generation,solarpanel,POW_APP
2026-03-30 05:05:00+00:00,10.0,electricity,generation,solarpanel,POW_APP
2026-03-30 05:10:00+00:00,10.766666666666666,electricity,generation,solarpanel,POW_APP
2026-03-30 05:15:00+00:00,9.65,electricity,generation,solarpanel,POW_APP
2026-03-30 05:20:00+00:00,10.9,electricity,generation,solarpanel,POW_APP
2026-03-30 05:30:00+00:00,9.52,electricity,generation,solarpanel,POW_APP
2026-03-30 05:35:00+00:00,19.463333333333335,electricity,generation,solarpanel,POW_APP
2026-03-30 05:40:00+00:00,53.400000000000006,electricity,generation,solarpanel,POW_APP
2026-03-30 05:45:00+00:00,58.9,electricity,generation,solarpanel,POW_APP
2026-03-30 05:50:00+00:00,66.36666666666667,electricity,generation,solarpanel,POW_APP
2026-03-30 05:55:00+00:00,82.475,electricity,generation,solarpanel,POW_APP
2026-03-30 06:00:00+00:00,124.0,electricity,generation,solarpanel,POW_APP
2026-03-30 06:05:00+00:00,140.0,electricity,generation,solarpanel,POW_APP
2026-03-30 06:15:00+00:00,226.66666666666663,electricity,generation,solarpanel,POW_APP
2026-03-30 06:20:00+00:00,375.5,electricity,generation,solarpanel,POW_APP
2026-03-30 06:25:00+00:00,528.0,electricity,generation,solarpanel,POW_APP
2026-03-30 06:30:00+00:00,630.0,electricity,generation,solarpanel,POW_APP
2026-03-30 06:35:00+00:00,806.0,electricity,generation,solarpanel,POW_APP
2026-03-30 06:40:00+00:00,795.0,electricity,generation,solarpanel,POW_APP
2026-03-30 06:45:00+00:00,879.0,electricity,generation,solarpanel,POW_APP
2026-03-30 06:50:00+00:00,1024.5,electricity,generation,solarpanel,POW_APP
2026-03-30 06:55:00+00:00,1139.5,electricity,generation,solarpanel,POW_APP
2026-03-30 07:00:00+00:00,1215.0,electricity,generation,solarpanel,POW_APP
2026-03-30 07:05:00+00:00,1291.6666666666667,electricity,generation,solarpanel,POW_APP
2026-03-30 07:10:00+00:00,716.5,electricity,generation,solarpanel,POW_APP
2026-03-30 07:15:00+00:00,698.0,electricity,generation,solarpanel,POW_APP
2026-03-30 07:20:00+00:00,1730.0,electricity,generation,solarpanel,POW_APP
2026-03-30 07:25:00+00:00,583.0,electricity,generation,solarpanel,POW_APP
2026-03-30 07:30:00+00:00,1922.0,electricity,generation,solarpanel,POW_APP
2026-03-30 07:35:00+00:00,1987.0,electricity,generation,solarpanel,POW_APP
2026-03-30 07:40:00+00:00,2108.25,electricity,generation,solarpanel,POW_APP
2026-03-30 07:45:00+00:00,2228.0,electricity,generation,solarpanel,POW_APP
2026-03-30 07:50:00+00:00,2286.0,electricity,generation,solarpanel,POW_APP
2026-03-30 07:55:00+00:00,2344.3333333333335,electricity,generation,solarpanel,POW_APP
2026-03-30 08:05:00+00:00,2833.0,electricity,generation,solarpanel,POW_APP
2026-03-30 08:10:00+00:00,2188.0,electricity,generation,solarpanel,POW_APP
2026-03-30 08:15:00+00:00,1103.0,electricity,generation,solarpanel,POW_APP
2026-03-30 08:25:00+00:00,3574.0,electricity,generation,solarpanel,POW_APP
2026-03-30 08:30:00+00:00,2004.0,electricity,generation,solarpanel,POW_APP
2026-03-30 08:35:00+00:00,1825.0,electricity,generation,solarpanel,POW_APP
2026-03-30 08:40:00+00:00,2132.5,electricity,generation,solarpanel,POW_APP
2026-03-30 08:45:00+00:00,3763.0,electricity,generation,solarpanel,POW_APP
2026-03-30 09:00:00+00:00,998.0,electricity,generation,solarpanel,POW_APP
2026-03-30 09:05:00+00:00,3122.5,electricity,generation,solarpanel,POW_APP
2026-03-30 09:10:00+00:00,839.5,electricity,generation,solarpanel,POW_APP
2026-03-30 09:15:00+00:00,1826.5,electricity,generation,solarpanel,POW_APP
2026-03-30 09:20:00+00:00,3700.6666666666665,electricity,generation,solarpanel,POW_APP
2026-03-30 09:25:00+00:00,5805.0,electricity,generation,solarpanel,POW_APP
2026-03-30 09:30:00+00:00,1670.5,electricity,generation,solarpanel,POW_APP
2026-03-30 09:35:00+00:00,1437.6666666666667,electricity,generation,solarpanel,POW_APP
2026-03-30 09:45:00+00:00,1261.3333333333333,electricity,generation,solarpanel,POW_APP
